"","sample_name","colony","FieldID","Treatment","dil.factor","DateExtracted","BQCVload","DWVload","DWVbinary","BQCVbinary","logDWV","logBQCV","PreLogDWV","PreDWVLoad","PreLogBQCV","PreBQCVLoad","Consumption_g","Consumption_mL","Imid_Consump","TimeStep","ImidConsumpTotal"
"238","I-52",7,"1.11","1",27.4,"6/20/16",1268324.87604221,35324.2040540905,1,1,10.4723519840142,14.0532083809937,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.259,0.21,0.210000568,3,1.550274461
"239","I-52",7,"1.11","1",27.4,"6/20/16",1268324.87604221,35324.2040540905,1,1,10.4723519840142,14.0532083809937,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.368,0.298,0.298379185,4,1.550274461
"240","I-52",7,"1.11","1",27.4,"6/20/16",1268324.87604221,35324.2040540905,1,1,10.4723519840142,14.0532083809937,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.257,0.208,0.208378942,1,1.550274461
"241","I-53",7,"1.12","1",22,"6/20/16",448807.791881955,0,0,1,0,13.0143522227535,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.443,0.359,0.35919016,2,1.352436089
"242","I-53",7,"1.12","1",22,"6/20/16",448807.791881955,0,0,1,0,13.0143522227535,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.391,0.317,0.317027884,5,1.352436089
"243","I-53",7,"1.12","1",22,"6/20/16",448807.791881955,0,0,1,0,13.0143522227535,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.251,0.204,0.203514064,1,1.352436089
"244","I-53",7,"1.12","1",22,"6/20/16",448807.791881955,0,0,1,0,13.0143522227535,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.293,0.238,0.23756821,4,1.352436089
"245","I-53",7,"1.12","1",22,"6/20/16",448807.791881955,0,0,1,0,13.0143522227535,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.29,0.235,0.235135771,3,1.352436089
"246","I-54",6,"1.12","0.1",16.5,"6/20/16",1444191.06570556,0,0,1,0,14.1830605990813,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.3,0.243,0.02432439,4,0.142784169
"247","I-54",6,"1.12","0.1",16.5,"6/20/16",1444191.06570556,0,0,1,0,14.1830605990813,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.322,0.261,0.026108179,2,0.142784169
"248","I-54",6,"1.12","0.1",16.5,"6/20/16",1444191.06570556,0,0,1,0,14.1830605990813,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.541,0.439,0.043864983,1,0.142784169
"249","I-54",6,"1.12","0.1",16.5,"6/20/16",1444191.06570556,0,0,1,0,14.1830605990813,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.337,0.273,0.027324398,5,0.142784169
"250","I-54",6,"1.12","0.1",16.5,"6/20/16",1444191.06570556,0,0,1,0,14.1830605990813,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.261,0.212,0.021162219,3,0.142784169
"251","I-55",6,"0.1.3","0.1",38.1,"6/20/16",6076154.88733305,33136.7665398303,1,1,10.4084288940151,15.6198827986118,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.244,0.198,0.019783837,4,0.167270723
"252","I-55",6,"0.1.3","0.1",38.1,"6/20/16",6076154.88733305,33136.7665398303,1,1,10.4084288940151,15.6198827986118,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.617,0.5,0.050027162,2,0.167270723
"253","I-55",6,"0.1.3","0.1",38.1,"6/20/16",6076154.88733305,33136.7665398303,1,1,10.4084288940151,15.6198827986118,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.488,0.396,0.039567675,3,0.167270723
"254","I-55",6,"0.1.3","0.1",38.1,"6/20/16",6076154.88733305,33136.7665398303,1,1,10.4084288940151,15.6198827986118,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.242,0.196,0.019621675,5,0.167270723
"255","I-55",6,"0.1.3","0.1",38.1,"6/20/16",6076154.88733305,33136.7665398303,1,1,10.4084288940151,15.6198827986118,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.472,0.383,0.038270374,1,0.167270723
"256","I-56",6,"0.1.2","0.1",20,"6/20/16",2477844.54103638,0,0,1,0,14.7229000071205,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.465,0.377,0.037702805,4,0.137027398
"257","I-56",6,"0.1.2","0.1",20,"6/20/16",2477844.54103638,0,0,1,0,14.7229000071205,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.488,0.396,0.039567675,2,0.137027398
"258","I-56",6,"0.1.2","0.1",20,"6/20/16",2477844.54103638,0,0,1,0,14.7229000071205,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.372,0.302,0.030162244,3,0.137027398
"259","I-56",6,"0.1.2","0.1",20,"6/20/16",2477844.54103638,0,0,1,0,14.7229000071205,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.247,0.2,0.020027081,5,0.137027398
"260","I-56",6,"0.1.2","0.1",20,"6/20/16",2477844.54103638,0,0,1,0,14.7229000071205,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.118,0.096,0.009567593,1,0.137027398
"261","I-57",6,"0.1.1","0.1",23,"6/20/16",5267549.79909003,0,0,1,0,15.4770760684849,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.364,0.295,0.029513593,2,0.121703031
"262","I-57",6,"0.1.1","0.1",23,"6/20/16",5267549.79909003,0,0,1,0,15.4770760684849,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.329,0.267,0.026675748,4,0.121703031
"263","I-57",6,"0.1.1","0.1",23,"6/20/16",5267549.79909003,0,0,1,0,15.4770760684849,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.238,0.193,0.019297349,1,0.121703031
"264","I-57",6,"0.1.1","0.1",23,"6/20/16",5267549.79909003,0,0,1,0,15.4770760684849,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.27,0.219,0.021891951,3,0.121703031
"265","I-57",6,"0.1.1","0.1",23,"6/20/16",5267549.79909003,0,0,1,0,15.4770760684849,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.3,0.243,0.02432439,5,0.121703031
"266","I-58",8,"0.1.20","0.1",23.1,"6/30/17",2652780.52421393,106311.894534062,1,1,11.5741418602101,14.791119279263,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.423,0.343,0.03429739,4,0.118865186
"267","I-58",8,"0.1.20","0.1",23.1,"6/30/17",2652780.52421393,106311.894534062,1,1,11.5741418602101,14.791119279263,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.158,0.128,0.012810845,5,0.118865186
"268","I-58",8,"0.1.20","0.1",23.1,"6/30/17",2652780.52421393,106311.894534062,1,1,11.5741418602101,14.791119279263,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.31,0.251,0.025135203,3,0.118865186
"269","I-58",8,"0.1.20","0.1",23.1,"6/30/17",2652780.52421393,106311.894534062,1,1,11.5741418602101,14.791119279263,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.236,0.191,0.019135187,1,0.118865186
"270","I-58",8,"0.1.20","0.1",23.1,"6/30/17",2652780.52421393,106311.894534062,1,1,11.5741418602101,14.791119279263,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.339,0.275,0.027486561,2,0.118865186
"271","I-59",8,"0.1.19","0.1",30.7,"6/30/17",6641093.97443299,53346.9281760503,1,1,10.8845904214126,15.7087874136453,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.377,0.306,0.03056765,4,0.146189584
"272","I-59",8,"0.1.19","0.1",30.7,"6/30/17",6641093.97443299,53346.9281760503,1,1,10.8845904214126,15.7087874136453,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.389,0.315,0.031540626,2,0.146189584
"273","I-59",8,"0.1.19","0.1",30.7,"6/30/17",6641093.97443299,53346.9281760503,1,1,10.8845904214126,15.7087874136453,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.297,0.241,0.024081146,1,0.146189584
"274","I-59",8,"0.1.19","0.1",30.7,"6/30/17",6641093.97443299,53346.9281760503,1,1,10.8845904214126,15.7087874136453,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.324,0.263,0.026270341,5,0.146189584
"275","I-59",8,"0.1.19","0.1",30.7,"6/30/17",6641093.97443299,53346.9281760503,1,1,10.8845904214126,15.7087874136453,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.416,0.337,0.033729821,3,0.146189584
"276","I-6",6,"20.1","20",5.9,"3/2/16",14437298.4979657,135749.534511649,1,1,11.8185741752591,16.4853256585631,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.263,0.213,4.264876392,4,16.746531748
"277","I-6",6,"20.1","20",5.9,"3/2/16",14437298.4979657,135749.534511649,1,1,11.8185741752591,16.4853256585631,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.206,0.167,3.340549569,3,16.746531748
"278","I-6",6,"20.1","20",5.9,"3/2/16",14437298.4979657,135749.534511649,1,1,11.8185741752591,16.4853256585631,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.178,0.144,2.886494288,1,16.746531748
"279","I-6",6,"20.1","20",5.9,"3/2/16",14437298.4979657,135749.534511649,1,1,11.8185741752591,16.4853256585631,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.189,0.153,3.064873148,5,16.746531748
"280","I-6",6,"20.1","20",5.9,"3/2/16",14437298.4979657,135749.534511649,1,1,11.8185741752591,16.4853256585631,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.1967,0.159,3.189738351,2,16.746531748
"281","I-60",8,"0.1.18","0.1",22.5,"6/30/17",2517813.78292009,139879.931193291,1,1,11.8485468482419,14.738901933661,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.285,0.231,0.023108171,4,0.156405828
"282","I-60",8,"0.1.18","0.1",22.5,"6/30/17",2517813.78292009,139879.931193291,1,1,11.8485468482419,14.738901933661,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.216,0.175,0.017513561,5,0.156405828
"283","I-60",8,"0.1.18","0.1",22.5,"6/30/17",2517813.78292009,139879.931193291,1,1,11.8485468482419,14.738901933661,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.6,0.486,0.04864878,2,0.156405828
"284","I-60",8,"0.1.18","0.1",22.5,"6/30/17",2517813.78292009,139879.931193291,1,1,11.8485468482419,14.738901933661,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.368,0.298,0.029837918,3,0.156405828
"285","I-60",8,"0.1.18","0.1",22.5,"6/30/17",2517813.78292009,139879.931193291,1,1,11.8485468482419,14.738901933661,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.46,0.373,0.037297398,1,0.156405828
"286","I-61",8,"0.1.17","0.1",43.7,"6/30/17",3824609.58125067,0,0,1,0,15.1569672112365,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.35,0.284,0.028378455,5,0.157946372
"287","I-61",8,"0.1.17","0.1",43.7,"6/30/17",3824609.58125067,0,0,1,0,15.1569672112365,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.65,0.527,0.052702845,2,0.157946372
"288","I-61",8,"0.1.17","0.1",43.7,"6/30/17",3824609.58125067,0,0,1,0,15.1569672112365,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.288,0.234,0.023351414,3,0.157946372
"289","I-61",8,"0.1.17","0.1",43.7,"6/30/17",3824609.58125067,0,0,1,0,15.1569672112365,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.441,0.358,0.035756853,4,0.157946372
"290","I-61",8,"0.1.17","0.1",43.7,"6/30/17",3824609.58125067,0,0,1,0,15.1569672112365,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.219,0.178,0.017756805,1,0.157946372
"291","I-62",8,"1.2","1",21.8,"6/30/17",753548.007794941,0,0,1,0,13.5325493351393,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.289,0.234,0.234324958,3,1.408382186
"292","I-62",8,"1.2","1",21.8,"6/30/17",753548.007794941,0,0,1,0,13.5325493351393,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.284,0.23,0.230270893,1,1.408382186
"293","I-62",8,"1.2","1",21.8,"6/30/17",753548.007794941,0,0,1,0,13.5325493351393,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.367,0.298,0.297568372,4,1.408382186
"294","I-62",8,"1.2","1",21.8,"6/30/17",753548.007794941,0,0,1,0,13.5325493351393,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.375,0.304,0.304054876,5,1.408382186
"295","I-62",8,"1.2","1",21.8,"6/30/17",753548.007794941,0,0,1,0,13.5325493351393,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.422,0.342,0.342163087,2,1.408382186
"296","I-63",7,"1.13","1",23.3,"6/30/17",1265499.34793823,0,0,1,0,14.0509781339086,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.297,0.241,0.240811462,1,1.387301048
"297","I-63",7,"1.13","1",23.3,"6/30/17",1265499.34793823,0,0,1,0,14.0509781339086,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.374,0.303,0.303244063,2,1.387301048
"298","I-63",7,"1.13","1",23.3,"6/30/17",1265499.34793823,0,0,1,0,14.0509781339086,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.333,0.27,0.27000073,4,1.387301048
"299","I-63",7,"1.13","1",23.3,"6/30/17",1265499.34793823,0,0,1,0,14.0509781339086,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.35,0.284,0.283784551,3,1.387301048
"300","I-63",7,"1.13","1",23.3,"6/30/17",1265499.34793823,0,0,1,0,14.0509781339086,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,0.357,0.289,0.289460242,5,1.387301048
"301","I-64",8,"1.18","1",26.7,"6/30/17",2976400.51831251,105541.574821219,1,1,11.5668697033005,14.9062255846222,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.326,0.264,0.264325039,3,1.321625195
"302","I-64",8,"1.18","1",26.7,"6/30/17",2976400.51831251,105541.574821219,1,1,11.5668697033005,14.9062255846222,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.253,0.205,0.20513569,5,1.321625195
"303","I-64",8,"1.18","1",26.7,"6/30/17",2976400.51831251,105541.574821219,1,1,11.5668697033005,14.9062255846222,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.487,0.395,0.394865932,2,1.321625195
"304","I-64",8,"1.18","1",26.7,"6/30/17",2976400.51831251,105541.574821219,1,1,11.5668697033005,14.9062255846222,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.256,0.208,0.207568129,1,1.321625195
"305","I-64",8,"1.18","1",26.7,"6/30/17",2976400.51831251,105541.574821219,1,1,11.5668697033005,14.9062255846222,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.308,0.25,0.249730405,4,1.321625195
"306","I-65",8,"1.19","1",17.9,"6/30/17",764170.962100766,0,0,1,0,13.5465481241054,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.176,0.143,0.142703088,1,0.746758773
"307","I-65",8,"1.19","1",17.9,"6/30/17",764170.962100766,0,0,1,0,13.5465481241054,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.192,0.156,0.155676096,2,0.746758773
"308","I-65",8,"1.19","1",17.9,"6/30/17",764170.962100766,0,0,1,0,13.5465481241054,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.176,0.143,0.142703088,5,0.746758773
"309","I-65",8,"1.19","1",17.9,"6/30/17",764170.962100766,0,0,1,0,13.5465481241054,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.194,0.157,0.157297722,3,0.746758773
"310","I-65",8,"1.19","1",17.9,"6/30/17",764170.962100766,0,0,1,0,13.5465481241054,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.183,0.148,0.148378779,4,0.746758773
"311","I-66",8,"1.17","1",25.1,"6/30/17",6291577.91490329,0,0,1,0,15.6547226170338,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.547,0.444,0.443514712,1,1.776491288
"312","I-66",8,"1.17","1",25.1,"6/30/17",6291577.91490329,0,0,1,0,15.6547226170338,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.295,0.239,0.239189836,3,1.776491288
"313","I-66",8,"1.17","1",25.1,"6/30/17",6291577.91490329,0,0,1,0,15.6547226170338,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.656,0.532,0.531893329,2,1.776491288
"314","I-66",8,"1.17","1",25.1,"6/30/17",6291577.91490329,0,0,1,0,15.6547226170338,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.35,0.284,0.283784551,5,1.776491288
"315","I-66",8,"1.17","1",25.1,"6/30/17",6291577.91490329,0,0,1,0,15.6547226170338,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.343,0.278,0.27810886,4,1.776491288
"316","I-67",8,"1.16","1",33.6,"6/30/17",3601913.01878957,68301.3796687772,1,1,11.1316998863689,15.0969759340249,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.253,0.205,0.20513569,4,1.425409259
"317","I-67",8,"1.16","1",33.6,"6/30/17",3601913.01878957,68301.3796687772,1,1,11.1316998863689,15.0969759340249,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.479,0.388,0.388379428,5,1.425409259
"318","I-67",8,"1.16","1",33.6,"6/30/17",3601913.01878957,68301.3796687772,1,1,11.1316998863689,15.0969759340249,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.329,0.267,0.266757478,3,1.425409259
"319","I-67",8,"1.16","1",33.6,"6/30/17",3601913.01878957,68301.3796687772,1,1,11.1316998863689,15.0969759340249,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.294,0.238,0.238379023,1,1.425409259
"320","I-67",8,"1.16","1",33.6,"6/30/17",3601913.01878957,68301.3796687772,1,1,11.1316998863689,15.0969759340249,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.403,0.327,0.32675764,2,1.425409259
"321","I-68",7,"0.1.8","0.1",22.8,"6/30/17",1108065.74267162,0,0,1,0,13.9181273815434,13.4712536876981,807859.875058322,15.6311804425861,6362363.06738221,NA,NA,NA,NA,NA
"322","I-69",8,"0.1.14","0.1",26.5,"6/30/17",NA,NA,NA,NA,NA,NA,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.264,0.214,0.021405463,3,0.08854078
"323","I-69",8,"0.1.14","0.1",26.5,"6/30/17",NA,NA,NA,NA,NA,NA,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.135,0.109,0.010945976,1,0.08854078
"324","I-69",8,"0.1.14","0.1",26.5,"6/30/17",NA,NA,NA,NA,NA,NA,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.225,0.182,0.018243293,2,0.08854078
"325","I-69",8,"0.1.14","0.1",26.5,"6/30/17",NA,NA,NA,NA,NA,NA,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.28,0.227,0.022702764,5,0.08854078
"326","I-69",8,"0.1.14","0.1",26.5,"6/30/17",NA,NA,NA,NA,NA,NA,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.188,0.152,0.015243284,4,0.08854078
"327","I-7",6,"20.2","20",4,"3/2/16",5148637.6671665,72173.7221259215,1,1,11.1868451545192,15.4542429012244,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.176,0.143,2.854061768,5,13.573009657
"328","I-7",6,"20.2","20",4,"3/2/16",5148637.6671665,72173.7221259215,1,1,11.1868451545192,15.4542429012244,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.193,0.156,3.129738188,4,13.573009657
"329","I-7",6,"20.2","20",4,"3/2/16",5148637.6671665,72173.7221259215,1,1,11.1868451545192,15.4542429012244,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.106,0.086,1.718923565,2,13.573009657
"330","I-7",6,"20.2","20",4,"3/2/16",5148637.6671665,72173.7221259215,1,1,11.1868451545192,15.4542429012244,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.158,0.128,2.562169087,3,13.573009657
"331","I-7",6,"20.2","20",4,"3/2/16",5148637.6671665,72173.7221259215,1,1,11.1868451545192,15.4542429012244,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.204,0.165,3.308117049,1,13.573009657
"332","I-70",8,"1.15","1",21.8,"6/30/17",3014116.49811218,0,0,1,0,14.9188176415203,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.229,0.186,0.185676178,1,0.743515524
"333","I-70",8,"1.15","1",21.8,"6/30/17",3014116.49811218,0,0,1,0,14.9188176415203,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.319,0.259,0.258649348,5,0.743515524
"334","I-70",8,"1.15","1",21.8,"6/30/17",3014116.49811218,0,0,1,0,14.9188176415203,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,NA,0,0,3,0.743515524
"335","I-70",8,"1.15","1",21.8,"6/30/17",3014116.49811218,0,0,1,0,14.9188176415203,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.137,0.111,0.111081381,4,0.743515524
"336","I-70",8,"1.15","1",21.8,"6/30/17",3014116.49811218,0,0,1,0,14.9188176415203,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.232,0.188,0.188108617,2,0.743515524
"337","I-71",8,"1.14","1",29.2,"6/30/17",2263866.02271346,0,0,1,0,14.6325849810296,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.361,0.293,0.292703494,4,1.450544462
"338","I-71",8,"1.14","1",29.2,"6/30/17",2263866.02271346,0,0,1,0,14.6325849810296,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.324,0.263,0.262703413,2,1.450544462
"339","I-71",8,"1.14","1",29.2,"6/30/17",2263866.02271346,0,0,1,0,14.6325849810296,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.419,0.34,0.339730648,3,1.450544462
"340","I-71",8,"1.14","1",29.2,"6/30/17",2263866.02271346,0,0,1,0,14.6325849810296,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.329,0.267,0.266757478,5,1.450544462
"341","I-71",8,"1.14","1",29.2,"6/30/17",2263866.02271346,0,0,1,0,14.6325849810296,12.3316284823025,255931.74501726,15.0337497244691,3539671.48902413,0.356,0.289,0.288649429,1,1.450544462
"342","I-8",6,"20.3","20",6.7,"3/2/16",42078819.9875412,220553.689881433,1,1,12.3039009697887,17.5550551076443,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.191,0.155,3.097305668,1,14.529768999
"343","I-8",6,"20.3","20",6.7,"3/2/16",42078819.9875412,220553.689881433,1,1,12.3039009697887,17.5550551076443,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.21,0.17,3.405414609,2,14.529768999
"344","I-8",6,"20.3","20",6.7,"3/2/16",42078819.9875412,220553.689881433,1,1,12.3039009697887,17.5550551076443,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.141,0.114,2.286492666,4,14.529768999
"345","I-8",6,"20.3","20",6.7,"3/2/16",42078819.9875412,220553.689881433,1,1,12.3039009697887,17.5550551076443,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.177,0.144,2.870278028,5,14.529768999
"346","I-8",6,"20.3","20",6.7,"3/2/16",42078819.9875412,220553.689881433,1,1,12.3039009697887,17.5550551076443,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.177,0.144,2.870278028,3,14.529768999
"347","I-9",6,"20.4","20",1,"3/2/16",3109227.00317494,102977.034413188,1,1,11.5422709863446,14.9498850228508,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.192,0.156,3.113521928,1,15.567609642
"348","I-9",6,"20.4","20",1,"3/2/16",3109227.00317494,102977.034413188,1,1,11.5422709863446,14.9498850228508,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.226,0.183,3.66487477,3,15.567609642
"349","I-9",6,"20.4","20",1,"3/2/16",3109227.00317494,102977.034413188,1,1,11.5422709863446,14.9498850228508,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.134,0.109,2.172978846,4,15.567609642
"350","I-9",6,"20.4","20",1,"3/2/16",3109227.00317494,102977.034413188,1,1,11.5422709863446,14.9498850228508,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.203,0.165,3.291900789,5,15.567609642
"351","I-9",6,"20.4","20",1,"3/2/16",3109227.00317494,102977.034413188,1,1,11.5422709863446,14.9498850228508,12.3459197692602,370090.104519189,15.7598022658003,9165254.96334269,0.205,0.166,3.324333309,2,15.567609642
